0,0,0,0,0,14409608040,14611607240,15011607440,14411607640,12211607840,12409404840,12409604840,12209804840,13809604840,14009804640,13809804840,14409405840,15409807840,14811405640,15011205440,14810805040,15210405040,15410005040,12010404840,14810404640,12210604240,12209804040,14010207040,12811207440,17611207440,12811607240,15212007840,14808806440,14011805040,13610604040,14609607240,13609404040,13610804040,13611004040,13610804240,14609604640,14608204040,13610804040,14611004040,13610804040,13610804640,12810804640,13610804040,14610804040,14609004040,13610804040,12610804040,13810804040,15409604040,12210204040.0,16210404040.0,15810604040.0,12809004040.0,12810204040.0,12410804640.0,13611004640.0,13411004040.0,13410804640.0,13410806640.0,14611007240.0,13010404040.0,17210206840.0,12811004040.0,12210406840.0,13810406840.0,13809406840.0,12209204640.0,12209206040.0,12209604640.0,12209204640.0,12209206040.0,12210806040.0,13610804640.0,12608204640.0,13410004640.0,13410404040.0,16010604640.0,12010806840.0,12210404240.0,12210404040.0,12209604840.0,14810204840.0,12209604840.0,14609604840.0,14209607240.0,13409604040.0,13008207240.0,12009204640.0,16409204640.0,12209604840.0,13610804640.0,13610804640.0,12209604840.0,12008204640.0,12009607240.0,12011404440.0,13809204640.0,14009204640.0,13809204640.0,13809205440.0,13611205640.0,13211005440.0,13811204640.0,14408605840.0,14811205440.0,17410407040.0,17010206840.0,17410407040.0,17010404040.0,15409206840.0,15209006040.0,17410006840.0,15609404040.0,14408805840.0,14408607840.0,14408607840.0,14208408040.0,13208205440.0,14208405440.0,16408205440.0,17608205240.0,12810205040.0,12209404840.0,12209805040.0,17209204640.0,17209805040.0,12009604840.0,12409804840.0,14609607240.0,12409604840.0,13809207040.0,14609206640.0,12009204640.0,12408804640.0,14609004640.0,13611204840.0,12609004640.0,12610804440.0,13810804040.0,16610804040.0,12610805440.0,13410804040.0,14411007240.0,13211005840.0,15009206440.0,12012006040.0,12011004040.0,12408206240.0,12210006240.0,12209206240.0,17809006040.0,12209206040.0,12009206040.0,15009206240.0,14408605840.0,12808005040.0,14208405640.0,13008005240.0,13608205440.0,16408205440.0,14608205240.0,12008204840.0,12208207240.0,16408004840.0,12209204840.0,12209805040.0,17209204840.0,17210005040.0,12009604840.0,12409604840.0,17209807440.0,13209605040.0,13609206840.0,13609204840.0,13609006640.0,13009404640.0,14609004640.0,12809204640.0,14609007240.0,14610807240.0,12610805440.0,12008605640.0,12211605840.0,18011007240.0,18011007440.0,18009805640.0,16211207440.0,15809006040.0,14010406840.0,17210206240.0,14210405640.0,14010206840.0,13410205640.0,13009806640.0,12809606440.0,16209605040.0,13009604040.0,12409606440.0,14609804840.0,14608205440.0,13008405640.0,13410805440.0,16408205440.0,16408205440.0,16809607240.0,12009607240.0,14609404640.0,12009405040.0,12009605040.0,12209404840.0,12209804840.0,12209604840.0,14409804840.0,12209404640.0,12209806840.0,12409007240.0,13609006840.0,13609204640.0,14409404640.0,14609206840.0,14610806840.0,13210804040.0,16810006640.0,16009406240.0,18008205840.0,12810805240.0,16011005640.0,15010204840.0,16211005440.0,14009204640.0,13409004440.0,12011807840.0,15611407440.0,14011807240.0,16610006640.0,12211805840.0,13209806640.0,12208206640.0,13208007840.0,16408406440.0,14611005440.0,14608204440.0,12210804640.0,17008208040.0,17408605640.0,16010804840.0,14610007440.0,14409404840.0,18009004840.0,12209805040.0,14609404640.0,12209804840.0,12009604840.0,14409604840.0,12209404840.0,14409006840.0,13809004040.0,13809004440.0,13608404040.0,14608204040.0,13608005840.0,12208205440.0,14610805440.0,14611005640.0,14609005240.0,14611007240.0,12611007240.0,14610804240.0,12211004240.0,14610804640.0,13610804440.0,14611805840.0,14609007240.0,14609607240.0,14609007240.0,12011804840.0,17209804840.0,13609204840.0,14409804840.0,14608405640.0,13608205440.0,13809805440.0,13609405440.0,12409406240.0,12209206240.0,15609206240.0,14011205440.0,13410405440.0,12208205440.0,13408205840.0,12409406240.0,12009206040.0,12609006240.0,12409406240.0,12009206040.0,12409206240.0,12409206240.0,12409205840.0,12409406040.0,12409205840.0,12209406240.0,13810406840.0,13810406040.0,17210204040.0,13810206840.0,13810207240.0,13810404240.0,13210204040.0,12209204040.0,12608204040.0,12209006040.0,12209206240.0,12209206040.0,12210805440.0,12210805440.0,12210806040.0,13808205640.0,13210405240.0,13811005640.0,13211005440.0,13608205440.0,12211205640.0,13408205440.0,16208005440.0,16810804840.0,16210805440.0,14009005440.0,17411205440.0,12011405240.0,14610805640.0,14610804040.0,14608205440.0,12208005440.0,12409206240.0,12008805640.0,12008204640.0,12209206240.0,12209205840.0,15209206240.0,14209404440.0,12209206240.0,13209207040.0,15011207440.0,12209204240.0,13610206840.0,13610206640.0,13810206840.0,13610206840.0,13609206240.0,15209006040.0,15609406240.0,12209406240.0,12409006240.0,15609206240.0,12409005840.0,12608205440.0,12612006040.0,12808205640.0,12808205440.0,13809005440.0,16009005840.0,13608205440.0,14608005440.0,14608804040.0,14408607240.0,12209807240.0,17008607440.0,16808604640.0,17010806640.0,13408006040.0,12008606440.0,12211805440.0,17411404040.0,16410204040.0,14208006040.0,14608407240.0,14610207440.0,12608804040.0,12408204040.0,12609805840.0,12411005240.0,12212004040.0,13210205840.0,17210205640.0,14611405840.0,14211605640.0,13610405440.0,17210806440.0,12410804040.0,16210405440.0,16410805440.0,12211404840.0,14809807440.0,13608205440.0,14611007440.0,12008205440.0,13609405840.0,12209006040.0,12209205440.0,12209406240.0,17010606240.0,14211006240.0,16209204640.0,15811404440.0,12211404640.0,14211406040.0,13811405440.0,13611204040.0,17211204240.0,13610606840.0,13410006640.0,12210606840.0,13610406840.0,13810406640.0,13210206640.0,12211806840.0,12008008040.0,12408206840.0,12408206640.0,12411007440.0,14010807240.0,14010607040.0,14811007440.0,14610607040.0,14611007440.0,14010607040.0,14410807240.0,13811007240.0,14210607240.0,14811207440.0,14210607040.0,14611207440.0,14010607240.0,14211007240.0,14411007440.0,14010407040.0,13611207440.0,14010607040.0,14010407040.0,14410406840.0,14410207440.0,13609807240.0,13609404040.0,12410207240.0,12210207240.0,13010404040.0,17610004040.0,12608004040.0,13208004440.0,14008405640.0,17010204040.0,12408204040.0,14809804440.0,13810404040.0,14809804840.0,16411405840.0,13611404640.0,12611404640.0,14811605840.0,13411404040.0,12208804440.0,12210205240.0,14409006240.0,12809006040.0,12610804040.0,13211004040.0,12810806440.0,12609206240.0,15212006840.0,13010806440.0,13411006240.0,14010806440.0,16811007640.0,15009406040.0,15010806840.0,15008205440.0,14210805640.0,12208607840.0,15808208040.0,12208207640.0,13408207240.0,13408207240.0,13408007040.0,15808207040.0,15608006840.0,15211406840.0,15209007640.0,15011207640.0,15011407440.0,14812007440.0,14408006640.0,14408006440.0,13208606840.0,13409006040.0,12209007240.0,12408207040.0,12208006840.0,15609006640.0,14611406640.0,15209006640.0,15209607640.0,15011607440.0,14811007640.0,14810807440.0,14410205840.0,14209206040.0,13810806840.0,17208406840.0,17210606840.0,17208206240.0,17208206840.0,15809008040.0,17808806040.0,17410406640.0,15010806640.0,17010806440.0,15608208040.0,15010007440.0,14808406040.0,14010204040.0,15008805840.0,15008604040.0,17609604040.0,12610205840.0,18010405840.0,14609604040.0,17809005840.0,17808204040.0,13608004040.0,12610204040.0,12210604040.0,13010404040.0,13610404040.0,12210404040.0,12209405640.0,12811804040.0,13410606840.0,14011607640.0,12408407840.0,12612004640.0,14208006840.0,14209604840.0,14208407040.0,14009206040.0,12409805640.0,16210205440.0,15411607640.0,14208605240.0,17208407440.0,17608207640.0,12409206840.0,12810005640.0,13211405640.0,14009604040.0,13209405840.0,12408206240.0,15008206240.0,14209204240.0,15008204240.0,13609805440.0,13009805040.0,13411405640.0,13410606640.0,12410604640.0,12809404040.0,17209204240.0,14209407440.0,12410404240.0,13211006640.0,17809006840.0,12611204040.0,17808804040.0,15009204040.0,17009205840.0,14409207640.0,12209206840.0,13009007440.0,12008808040.0,13610407240.0,12009807040.0,12010206640.0,14408206240.0,13408005840.0,16608008040.0,15610007840.0,16010607640.0,13611004640.0,16411005640.0,12810606640.0,14009204640.0,14009407040.0,14409207240.0,14609007040.0,14611807040.0,14608406640.0,12608805040.0,12608804240.0,14008805040.0,16208805640.0,17208605840.0,17808205440.0,17609606640.0,13611805840.0,12210204040.0,16410004040.0,14809404040.0,16608004040.0,16010205240.0,12409606240.0,12409007840.0,17408207640.0,14011804840.0,12411206640.0,15608604040.0,14210205440.0,12409405440.0,12212005440.0,14409005840.0,15010805040.0,15008605240.0,12408805640.0,15208005840.0,14408405640.0,16608605640.0,14208405640.0,14408005640.0,14810805640.0,12209805440.0,16610805640.0,14610805440.0,13609205440.0,13012005640.0,14009205640.0,16411605640.0,16412005840.0,12609204640.0,12409204240.0,13208404240.0,12408607840.0,12608004240.0,16608004240.0,15008604240.0,16808004240.0,17209204240.0,12809004240.0,13408406840.0,13609404440.0,13411004240.0,12010404440.0,12209604240.0,13411604440.0,15608404440.0,14410204240.0,15808604040.0,13208004440.0,14208204440.0,14608604440.0,14408204640.0,13409004440.0,12011804440.0,17608204440.0,17611405440.0,16608405240.0,13208008040.0,12211207040.0,12411604240.0,14011205040.0,15211604640.0,14211604640.0,12011404840.0,12208208040.0,15811807840.0,15410005040.0,15409204440.0,15409204240.0,12209205040.0,15409205040.0,12409205040.0,12209204640.0,12208805040.0,12408804840.0,13612004240.0,12009204640.0,13608804640.0,12408604640.0,12210404640.0,12410204640.0,12209405440.0,13809005640.0,12609005440.0,12610805440.0,15608205040.0,17608005040.0,13808205040.0,16408404840.0,16611004040.0,17211006840.0,16410804240.0,17610804040.0,16608204240.0,16408004040.0,16609004040.0,14410206240.0,12011406040.0,12210006040.0,13412004040.0,12009604040.0,12209004240.0,16408605040.0,12609405840.0,13209205440.0,16810005240.0,14012005240.0,17209004240.0,17608205240.0,12209204040.0,14610404040.0,18008204040.0,17609205240.0,15610205640.0,14609405040.0,14809204840.0,17808605840.0,15009005040.0,15008404440.0,14808204040.0,14609204840.0,16208004840.0,15208204040.0,13210206040.0,12411006240.0,12609204040.0,16409006040.0,18010605040.0,13608205440.0,14810205440.0,17210404240.0,12210804040.0,17811005440.0,14010604040.0,14410807240.0,16608204240.0,16608204040.0,16008004040.0,15611607840.0,12209604040.0,12609204040.0,12011804040.0,15410405640.0,12210406040.0,13810206840.0,12210007040.0,16410406240.0,17208606240.0,12209205840.0,12209204040.0,12610206240.0,12211205240.0,12210205840.0,15809606040.0,18009205840.0,12209204040.0,12011404840.0,13808205440.0,13808005440.0,12411404040.0,12209207840.0,15609204040.0,12208204640.0,12010404040.0,14208206040.0,14008006040.0,15608204840.0,16809204440.0,12211604640.0,15611404040.0,18008604040.0,16811604840.0,17609404240.0,16808804840.0,12209004640.0,12211404440.0,16809604840.0,12209006040.0,12209006240.0,12211204040.0,12211404640.0,12208007240.0,12209207840.0,12210805440.0,12212005040.0,16009606240.0,13608205440.0,13608005440.0,13410006640.0,13610207040.0,13210207240.0,13808006640.0,13608206640.0,16411004040.0,12410405440.0,12209006040.0,15009006240.0,12209206840.0,12209207640.0,12209406240.0,12212006040.0,12211407640.0,12210606040.0,12211205640.0,13411805440.0,13411005440.0,18010805440.0,13809204040.0,13809204640.0,12810205240.0,12210205040.0,12210405240.0,12010405240.0,12610004040.0,12210405240.0,12608405240.0,12211808040.0,12610405240.0,12210404040.0,12210204040.0,12410405240.0,12211607640.0,12608405240.0,12011805240.0,12208405240.0,12011808040.0,12208204040.0,12011805440.0,12210805440.0,12008204040.0,12011805440.0,12608404240.0,12211807840.0,13608405440.0,12208208040.0,12408208040.0,12408206040.0,12208008040.0,12608406040.0,12208208040.0,12208206240.0,12208206040.0,12008008040.0,12208204040.0,14808008040.0,12408204040.0,12408204040.0,16211607840.0,12011807840.0,14808005240.0,15008204040.0,16808404240.0,12408204640.0,14611207240.0,16809806640.0,12609006240.0,14208407240.0,14809607240.0,15008007640.0,16608008040.0,17208607040.0,15208004040.0,16609004640.0,18008807840.0,12208604640.0,13808006840.0,13809006840.0,16408207840.0,13808605440.0,13808206840.0,14008208040.0,15408007840.0,16208206840.0,16608204040.0,16408208040.0,15208207640.0,15208008040.0,15208007640.0,15208008040.0,15208008040.0,15208008040.0,15808007840.0,15808008040.0,15808007840.0,15808207840.0,13608007840.0,16208607840.0,13808206640.0,14408207040.0,14408607240.0,14408207240.0,14408207240.0,14208207240.0,14408207440.0,15210604040.0,13809207040.0,15210607440.0,12208608040.0,15809008040.0,17608605040.0,12208205040.0,12810605040.0,18009207440.0,18008805040.0,13610405040.0,13810804840.0,13808206840.0,13809208040.0,13409606640.0,13808806840.0,14808007440.0,13408206640.0,12808206440.0,12211405840.0,15210605440.0,15211006840.0,15209807040.0,15009807040.0,15208207040.0,15008006840.0,15208007840.0,15208007640.0,15008207640.0,13811207640.0,13808607440.0,13611207440.0,13611006440.0,15210607440.0,12409406240.0,12409404840.0,13211404440.0,14610406240.0,12409206040.0,17609205240.0,16408004040.0,12809604640.0,12209204040.0,17609205840.0,16409006040.0,17410405640.0,13610804040.0,14008004040.0,12609806240.0,13808005840.0,13808406240.0,13808607040.0,14010005840.0,12610004840.0,13010205440.0,17808807240.0,13809004040.0,16208208040.0,13810804040.0,12009007040.0,15209206840.0,15209206640.0,12208204240.0,15208206640.0,15008804240.0,17808804040.0,15008007840.0,12209407440.0,15011007840.0,13610807640.0,13611004240.0,13410807240.0,12209206040.0,12408005240.0,12208805840.0,12209006240.0,12409204440.0,12209206240.0,12211805240.0,12408205840.0,15208204040.0,12209004040.0,15209204040.0,12209204040.0,15208004640.0,16211604040.0,13609405240.0,13609005040.0,16209208040.0,13608205040.0,16209604040.0,16609404040.0,12209405440.0,17208205440.0,16208204040.0,13808004040.0,13610406840.0,17210206840.0,17210204240.0,17208205440.0,17210204040.0,17408204040.0,17210804040.0,17408204040.0,18010805240.0,16410804640.0,18009204440.0,12210804040.0,16009204640.0,15209204640.0,15411404040.0,15409204440.0,13811404640.0,15409204640.0,18011004640.0,13809004640.0,13609004640.0,12209204640.0,18009204640.0,17609204640.0,18009004640.0,12209204640.0,13809204640.0,13809204640.0,12209204040.0,12409206240.0,15411205840.0,12011405640.0,12210605440.0,15009204040.0,12208204040.0,12408205240.0,12210205240.0,12410205040.0,12011805240.0,12608405240.0,12011805240.0,12410205040.0,12410204040.0,12011805240.0,12208205040.0,12010405240.0,12608404240.0,12212008040.0,12610404240.0,12410405240.0,12008204040.0,12210404240.0,12010404040.0,12208405240.0,12211807840.0,12408204040.0,12010407840.0,12608404040.0,12011808040.0,12208206240.0,12609606440.0,12209004040.0,13008006640.0,12609606240.0,12409006240.0,15409406040.0,12409206040.0,12808204840.0,12411806240.0,12809204040.0,16609405240.0,15009005040.0,12808206440.0,12609206240.0,12608206240.0,13609806040.0,12210804040.0,12208204040.0,12210804040.0,12210004640.0,12208204640.0,13810005240.0,12010207440.0,13411007440.0,12611607640.0,13808207240.0,16008007440.0,14008207640.0,15210206640.0,14608207040.0,14408206840.0,14608207040.0,14009607040.0,15208007640.0,15211407640.0,15011607240.0,13811607840.0,15211607440.0,15411607440.0,12408007440.0,12811607440.0,12211806440.0,12211807640.0,12210408040.0,12210407040.0,12411607640.0,15811407640.0,15811406040.0,13210607040.0,13010806640.0,12210608040.0,12410207240.0,12808206840.0,12409606440.0,12811408040.0,16211407040.0,12611405440.0,15410807240.0,14410807040.0,14410007040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
